lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
0.532,-60,0,80.0258,-66.0375,3.20E-01,-0.0311274,0.0285685,0.00373476,0.0357167,-0.142188,0.0846231,0.0229994,0.00425942,-0.0331156,-0.11808,0.0534985,0.0105358,0.0484807,0.0323721,0.111884
0.532,-60,0,63.4349,-63.4349,3.25E-01,-0.00316472,0.0396389,-0.0081345,0.0398162,-0.0416132,0.0938311,0.0286038,-0.00936796,-0.0387174,-0.0667713,0.0400597,-0.00225557,0.0487029,-0.00230401,0.0533596
0.532,-60,0,53.7288,-60.2551,3.26E-01,-0.00317221,0.0247346,-0.00260587,0.026907,-0.0027999,0.091099,0.0190812,-0.00870727,-0.0521877,-0.0347539,0.02934,0.0071877,0.0455845,-0.0133016,0.0481841
0.532,-60,0,46.1462,-56.3099,3.21E-01,2.32E-05,0.0123228,-0.00116577,0.0171511,0.00946822,0.0710228,0.0187255,-0.000946033,-0.0345662,-0.0246241,0.0210358,0.00354498,0.0364746,-0.0203517,0.0346088
0.532,-60,0,39.8151,-51.3402,3.23E-01,0.00920709,0.0126628,-0.00438162,0.0280175,0.03242,0.0595136,0.0172009,-0.0069819,-0.0306855,-0.0230134,0.0376595,-0.00760124,0.0317423,-0.0305616,0.0193734
0.532,-60,0,34.4499,-45,3.22E-01,0.0112859,0.0158804,0.00134159,0.0240799,0.045692,0.0519303,0.0140139,-0.0097866,-0.0273373,-0.00871952,0.0275234,0.00662506,0.0196665,-0.0258931,0.0250259
0.532,-60,0,30,-36.8699,3.19E-01,0.00888233,0.0162883,0.000213945,0.0193072,0.0394765,0.0413079,0.00196339,-0.0059685,-0.0127709,0.00837311,0.0168346,-0.00480851,0.0215119,-0.0290203,0.0164689
0.532,-60,0,26.5651,-26.5651,3.18E-01,0.0162728,0.0109052,0.00281662,0.0187169,0.0503642,0.0271845,-0.00329922,0.0035768,-0.0118651,0.00281196,0.022412,-0.00388699,0.0120448,-0.0279743,0.01772
0.532,-60,0,24.3501,-14.0362,3.18E-01,0.00880913,0.00412974,-0.00492366,0.0216417,0.0560694,0.0145477,-0.00849371,-0.00827194,-0.00292641,0.00639696,0.0179863,0.00423108,0.0183318,-0.0278289,0.0183809
0.532,-60,0,23.5782,7.95E-15,3.18E-01,0.0141696,-0.00172118,-0.00330456,0.0208333,0.0581671,0.00084,-0.00299555,0.00044506,0.00719165,0.0108422,0.0172014,-0.000676266,0.00536345,-0.028743,0.0207024
0.532,-60,0,24.3501,14.0362,3.18E-01,0.0139517,-0.00125888,0.00387143,0.0181819,0.052521,-0.00893351,-0.0108121,-0.000893363,0.00892152,0.0136166,0.0174586,0.00142832,0.00390916,-0.0351806,0.0157442
0.532,-60,0,26.5651,26.5651,3.16E-01,0.0113505,-0.0104264,0.00340877,0.0200654,0.0462355,-0.0121405,-0.00995722,0.00427884,0.0180134,0.00955774,0.0081065,-0.00195728,7.31E-05,-0.031998,0.0113038
0.532,-60,0,30,36.8699,3.18E-01,0.012945,-0.0171248,-0.00475649,0.0251062,0.0365693,-0.0283556,-0.0151362,0.00346829,0.0234879,-0.00172734,0.0200901,-0.00332053,-0.00210092,-0.0280066,0.0211774
0.532,-60,0,34.4499,45,3.18E-01,0.00885297,-0.0181643,3.83E-05,0.0208263,0.0304593,-0.0346228,-0.0149158,0.00350993,0.0307041,0.00439527,0.0135685,0.00724595,-0.00754046,-0.0272306,0.0245927
0.532,-60,0,39.8151,51.3402,3.18E-01,0.000200881,-0.016174,-0.00280425,0.0148616,0.0156151,-0.0432284,-0.0197893,0.00196077,0.0219924,-0.0168802,0.00638493,-0.000917049,-0.0138901,-0.0258673,0.0194695
0.532,-60,0,46.1462,56.3099,3.18E-01,-0.00406734,-0.0244323,0.0019815,0.0213716,0.005147,-0.0543795,-0.020199,0.00603733,0.0331509,-0.0180056,0.00505857,-0.00285518,-0.011821,-0.0137903,0.0336811
0.532,-60,0,53.7288,60.2551,3.20E-01,-0.00535295,-0.0227411,0.00230091,0.0190738,-0.00970191,-0.0586214,-0.0208129,0.00717825,0.0283403,-0.0349088,-0.00274521,-0.007725,-0.0142046,-0.0281491,0.0399849
0.532,-60,0,63.4349,63.4349,3.19E-01,-0.0147735,-0.0219834,-0.00836933,0.0311454,-0.0388104,-0.0670891,-0.0213524,0.0085271,0.0317956,-0.0462824,0.00418278,0.000497276,-0.0101933,-0.0124573,0.0531408
0.532,-60,0,80.0258,66.0375,3.25E-01,-0.0272856,-0.0110448,-0.00188766,0.032834,-0.105321,-0.0670786,-0.0109152,-0.000763324,0.035664,-0.0912699,0.0170882,0.00895318,-0.0182035,0.0203188,0.0850285
0.532,-60,0,70.6303,-57.9946,3.32E-01,-0.012898,0.0196858,0.0088548,0.0356129,-0.0665117,0.112644,0.045774,0.00238161,-0.0622453,-0.0795272,0.0547487,0.00474781,0.0492646,0.00280306,0.0851623
0.532,-60,0,59.3427,-54.4623,3.32E-01,-0.000674629,0.0296945,-0.00230945,0.0358503,-0.0152372,0.103803,0.0239826,-0.0115705,-0.0560312,-0.0469532,0.0476241,-0.00309897,0.058264,-0.0171924,0.0469948
0.532,-60,0,51.3545,-50.1944,3.30E-01,0.010143,0.0372827,0.00544449,0.0283537,0.0180187,0.0925672,0.0258525,-0.00240176,-0.0580845,-0.0270267,0.0419254,0.000897685,0.0538068,-0.0229752,0.0453194
0.532,-60,0,45,-45,3.28E-01,0.00771919,0.0242263,0.00116518,0.0288655,0.041787,0.0828281,0.0103524,0.00244874,-0.0448767,-0.00637129,0.0391371,0.00155242,0.0457356,-0.0287631,0.0411219
0.532,-60,0,39.8151,-38.6598,3.26E-01,0.0162644,0.0209443,0.0036608,0.0337001,0.0455099,0.0607566,0.0078836,-0.0133115,-0.0395574,0.00101542,0.0264503,0.00397183,0.0245929,-0.0313902,0.0347732
0.532,-60,0,35.6685,-30.9638,3.26E-01,0.0144218,0.0156164,0.000738312,0.0280612,0.0606255,0.0451422,-0.00494927,-0.000432343,-0.0204017,0.0147755,0.027788,0.00139149,0.0282879,-0.0330184,0.0339182
0.532,-60,0,32.5827,-21.8014,3.23E-01,0.0212216,0.00240455,-0.00290062,0.0264466,0.0675021,0.0304932,0.000321478,0.00165825,-0.0123593,0.0144361,0.0246687,0.00331064,0.0197822,-0.0366592,0.0240458
0.532,-60,0,30.6573,-11.3099,3.24E-01,0.0126042,0.00216129,-0.00336507,0.0273835,0.0594216,0.0213106,-0.00205784,-0.000819052,-0.00608399,0.0210182,0.0277268,-0.00158366,0.0167058,-0.0314556,0.0248189
0.532,-60,0,30,6.36E-15,3.24E-01,0.0165459,-0.0027562,0.00420179,0.0171596,0.0671298,0.000588187,-0.00743981,-0.00272667,0.00587953,0.0238753,0.0313097,0.00338543,0.0104835,-0.035341,0.0255958
0.532,-60,0,30.6573,11.3099,3.24E-01,0.0123536,-0.00686493,-0.00585686,0.0207053,0.0663494,-0.0105207,-0.0115134,0.0091178,0.016651,0.0184736,0.0241162,4.32E-05,0.00105434,-0.0372768,0.0242906
0.532,-60,0,32.5827,21.8014,3.23E-01,0.0141809,-0.00615463,0.000292368,0.022795,0.0615736,-0.028073,-0.0170769,0.00309784,0.0217554,0.0131915,0.0164601,-0.00257335,-0.0122649,-0.030125,0.0330519
0.532,-60,0,35.6685,30.9638,3.23E-01,0.0101078,-0.0140524,-0.00331622,0.0265461,0.0429982,-0.0411913,-0.0180025,0.00714163,0.0310957,0.0121535,0.015677,0.00368346,-7.21E-06,-0.0333399,0.032272
0.532,-60,0,39.8151,38.6598,3.25E-01,0.0128265,-0.01735,0.00325446,0.0277741,0.0343213,-0.044574,-0.01417,0.00430445,0.0430123,0.00316837,0.0214237,0.00358413,0.00055752,-0.0280686,0.0283022
0.532,-60,0,45,45,3.24E-01,0.00155808,-0.0287076,-0.00356322,0.0293422,0.0223766,-0.0549583,-0.0216195,0.00738645,0.0530427,-0.00455821,0.00834952,0.00830799,-0.0110932,-0.028981,0.0440176
0.532,-60,0,51.3545,50.1944,3.28E-01,0.00297016,-0.0202807,0.00481967,0.0269608,0.00415577,-0.0719148,-0.0163098,0.0129966,0.0585014,-0.0137774,0.0139511,0.00299096,-0.0233327,-0.0328427,0.0422417
0.532,-60,0,59.3427,54.4623,3.29E-01,0.0126302,-0.0333429,0.00134101,0.0245893,-0.019842,-0.0745004,-0.0230989,0.00763355,0.060164,-0.0278158,0.015389,0.00385875,-0.0195566,-0.020614,0.0528002
0.532,-60,0,70.6303,57.9946,3.30E-01,-0.00755372,-0.0190067,-0.00620249,0.0191926,-0.0513967,-0.0952969,-0.0353831,0.0132309,0.0541894,-0.0586974,0.0101129,-0.00442826,-0.0284675,-0.00147623,0.0707928
0.532,-60,0,67.2135,-49.3987,3.46E-01,-0.00583948,0.0410438,-0.00268522,0.0306257,-0.0157474,0.147447,0.0281686,-0.0011077,-0.101288,-0.0462218,0.0487056,-0.00156485,0.0571342,-0.0162844,0.0908899
0.532,-60,0,58.0519,-45,3.42E-01,0.0142497,0.0295129,-0.00564432,0.0249224,0.0170336,0.130673,0.0146277,-0.0107263,-0.0802396,-0.015823,0.0554734,0.00579247,0.0456209,-0.02536,0.0684075
0.532,-60,0,51.3545,-39.8056,3.39E-01,0.00880094,0.0280751,0.0050355,0.029832,0.0415568,0.0959113,0.0074246,-0.00736407,-0.0656584,0.00440479,0.0449696,-0.0021366,0.0391788,-0.0302066,0.0580269
0.532,-60,0,46.1462,-33.6901,3.37E-01,0.0156649,0.0201273,-0.0032909,0.0278596,0.0624893,0.085816,0.00407154,-0.0082976,-0.0532241,0.0117231,0.0442119,0.00600955,0.0438847,-0.032836,0.0473137
0.532,-60,0,42.1304,-26.5651,3.33E-01,0.0200704,0.0215019,-0.0011537,0.0417634,0.0721143,0.0607295,0.00330104,-0.00449262,-0.026423,0.0222996,0.032932,0.00377392,0.0302354,-0.0367386,0.0354017
0.532,-60,0,39.2315,-18.4349,3.34E-01,0.0286104,0.0110678,-0.00152983,0.033426,0.0751257,0.0439065,-0.00240672,-0.0017517,-0.0169632,0.0295685,0.0366708,0.0080785,0.0226219,-0.0397379,0.0367464
0.532,-60,0,37.465,-9.46232,3.33E-01,0.0238112,-0.00371215,-0.00165925,0.0241264,0.0868646,0.0363037,-0.00271717,-0.00334027,-0.00934221,0.0364103,0.0338616,-0.0039394,0.00660497,-0.0378145,0.0409513
0.532,-60,0,36.8699,5.30E-15,3.29E-01,0.0246445,-0.00682173,-0.0066279,0.0276983,0.0861993,0.00175442,-0.0250366,-0.00215012,0.016031,0.0422057,0.0356179,0.00158814,0.0104032,-0.0473795,0.0374722
0.532,-60,0,37.465,9.46232,3.31E-01,0.0244976,-0.00855812,-0.0059749,0.0263795,0.080434,-0.00807344,-0.013465,-0.00619865,0.0198412,0.0358949,0.0234392,0.00302552,0.00454427,-0.0339414,0.0364136
0.532,-60,0,39.2315,18.4349,3.30E-01,0.0189515,-0.0123473,0.00135908,0.0178024,0.0733706,-0.0290145,-0.0169393,-0.00127399,0.0289343,0.0346089,0.0210986,-0.00108455,0.000490395,-0.043273,0.0434943
0.532,-60,0,42.1304,26.5651,3.31E-01,0.0154549,-0.0197413,0.0088809,0.0309515,0.0635198,-0.0500165,-0.0173483,0.00527916,0.0475524,0.0341181,0.0303728,0.00286703,-0.00113578,-0.0430929,0.0461225
0.532,-60,0,46.1462,33.6901,3.31E-01,0.0121266,-0.00871641,-0.00408018,0.0245701,0.0486936,-0.0552835,-0.0270129,0.00111301,0.0603993,0.024428,0.0162722,-0.00398959,-0.00254102,-0.0391332,0.0493993
0.532,-60,0,51.3545,39.8056,3.35E-01,0.0041933,-0.0200523,-0.00210988,0.0204395,0.0332398,-0.0780062,-0.0289485,-0.00096698,0.0652597,0.0168481,0.0244023,-0.00396434,-0.00806251,-0.0291659,0.0615673
0.532,-60,0,58.0519,45,3.32E-01,-0.00264662,-0.0230747,-0.00815824,0.0239189,0.00772121,-0.0946377,-0.0263254,-0.00549471,0.0798134,-0.00155694,0.0117675,-0.00584843,-0.020179,-0.0256958,0.0602485
0.532,-60,0,67.2135,49.3987,3.39E-01,0.000447792,-0.027061,-0.00110495,0.0180351,-0.0226565,-0.11188,-0.0222929,-0.00795754,0.0944314,-0.0211408,-0.00286583,-0.00842849,-0.0194653,-0.0179103,0.0771576
0.532,-60,0,81.8699,-45,3.58E-01,-0.00802164,0.0323317,0.0122512,0.0315325,-0.063548,0.260917,0.0511961,0.00956879,-0.205599,-0.0485992,0.0995537,-0.00190936,0.106579,-0.0223939,0.148887
0.532,-60,0,67.2135,-40.6013,3.55E-01,0.00328854,0.0298022,-0.00506118,0.0291616,0.0256655,0.183356,0.0108072,0.00100402,-0.12617,0.00142784,0.0671566,0.0027575,0.0604112,-0.0130651,0.09082
0.532,-60,0,59.3427,-35.5377,3.55E-01,0.0117167,0.0243183,-0.00131327,0.0367378,0.0516401,0.139001,0.0053042,-0.00672271,-0.097841,0.0230359,0.0641656,-0.00129963,0.0545504,-0.024762,0.0854942
0.532,-60,0,53.7288,-29.7449,3.52E-01,0.0293452,0.0230733,-0.00106001,0.0321143,0.087266,0.117485,0.00913616,-0.00318063,-0.0708553,0.0396259,0.0599475,0.00209894,0.0432543,-0.0426645,0.0696648
0.532,-60,0,49.6034,-23.1986,3.48E-01,0.02013,0.0183047,-0.0111102,0.0354734,0.0954567,0.0777881,0.0041259,-0.00252895,-0.0539227,0.0540603,0.040718,-0.00314169,0.0294678,-0.0447531,0.0684601
0.532,-60,0,46.7199,-15.9454,3.45E-01,0.0334295,0.013689,0.0100258,0.0339124,0.116384,0.0629901,-0.00230389,-0.0026142,-0.0321816,0.0635529,0.0462868,0.000356548,0.0260005,-0.0362936,0.0624002
0.532,-60,0,45,-8.1301,3.45E-01,0.0255274,0.00956406,0.00376741,0.0301768,0.106058,0.0236112,-0.008723,-0.00206213,-0.00867525,0.0656243,0.0420575,-0.00492568,0.0129334,-0.045958,0.0555584
0.532,-60,0,44.427,4.54E-15,3.42E-01,0.0222112,0.000967611,0.00355115,0.0233613,0.107945,0.00748584,-0.015781,0.00416163,0.010463,0.0637617,0.0389682,-0.000691116,0.0153552,-0.0542312,0.0580904
0.532,-60,0,45,8.1301,3.39E-01,0.0188804,-0.00846803,0.0044531,0.0276684,0.0958168,-0.017866,-0.0183122,-0.000355516,0.0206102,0.0610309,0.0337965,-0.00514057,0.0074026,-0.0477138,0.0517056
0.532,-60,0,46.7199,15.9454,3.38E-01,0.0146947,-0.0100985,0.000629973,0.0273933,0.0953075,-0.0349464,-0.0283185,0.00116153,0.0399191,0.0649207,0.035465,0.00402146,0.0070573,-0.0406106,0.0564077
0.532,-60,0,49.6034,23.1986,3.43E-01,0.0226896,-0.0160101,-0.000237507,0.028123,0.0874977,-0.0562673,-0.0250812,0.000365369,0.0588532,0.052944,0.0297679,0.00312522,-0.00338487,-0.037751,0.0592447
0.532,-60,0,53.7288,29.7449,3.44E-01,0.018728,-0.0230932,0.00688812,0.0231403,0.0591164,-0.0819924,-0.0300485,6.11E-05,0.0778417,0.0435341,0.0230077,0.0106081,-0.00482865,-0.0469959,0.0637941
0.532,-60,0,59.3427,35.5377,3.42E-01,0.000883205,-0.0251581,-0.000460852,0.0302323,0.0338048,-0.101464,-0.0384032,-0.0037374,0.101233,0.0238763,0.0294752,0.00433393,-0.00815346,-0.0377138,0.0722152
0.532,-60,0,67.2135,40.6013,3.51E-01,0.00456162,-0.0309177,-0.00284132,0.0461504,0.0197818,-0.142782,-0.0299486,0.00331631,0.132295,0.000717665,0.0194487,-0.00458035,-0.0148132,-0.0259015,0.0984887
0.532,-60,0,81.8699,45,3.54E-01,-0.00329701,-0.0313449,4.58E-05,0.0181247,-0.0426328,-0.186453,-0.0169637,0.00790458,0.175559,-0.0397321,0.0225654,0.00754321,-0.0228936,-0.0019842,0.150063
0.532,-60,0,70.6303,-32.0054,3.75E-01,0.0214485,0.0326044,0.00225183,0.0444859,0.0832718,0.209425,0.0192084,-0.00889819,-0.148828,0.0500015,0.0732013,-0.00877562,0.0717947,-0.0418239,0.125251
0.532,-60,0,63.4349,-26.5651,3.71E-01,0.0255766,0.0377226,-0.000473301,0.0344286,0.113028,0.163314,0.00713928,-0.000174614,-0.104596,0.0792665,0.0687488,-0.000216479,0.0582477,-0.0450016,0.115127
0.532,-60,0,58.6936,-20.556,3.67E-01,0.0310558,0.0246078,0.00138399,0.0386258,0.130044,0.117742,-0.00788925,0.000234188,-0.0685116,0.0932703,0.0671593,-0.00618016,0.0443576,-0.0533197,0.104367
0.532,-60,0,55.5501,-14.0362,3.68E-01,0.0287823,0.0142437,-0.0101366,0.0335939,0.148508,0.0877156,-0.00409188,-0.00171348,-0.0379422,0.104264,0.0634905,0.000199315,0.0377124,-0.055959,0.0924897
0.532,-60,0,53.7288,-7.12502,3.64E-01,0.0309632,0.00634224,-0.00330666,0.0383626,0.149499,0.0473439,-0.0214105,-0.00138363,-0.016202,0.0977483,0.0664849,-0.00591515,0.0355451,-0.0590604,0.0745018
0.532,-60,0,53.1301,3.98E-15,3.59E-01,0.0372598,-0.0113731,-0.00504217,0.0350502,0.149057,0.00198674,-0.0202937,-0.0096773,0.0105724,0.0974231,0.0515601,0.00982903,0.0200662,-0.0494126,0.090269
0.532,-60,0,53.7288,7.12502,3.55E-01,0.0240742,-0.00366809,0.00124545,0.0257978,0.138114,-0.0207706,-0.029394,0.00416198,0.0314195,0.097035,0.0478787,-0.00173444,0.0107372,-0.0571648,0.0766611
0.532,-60,0,55.5501,14.0362,3.55E-01,0.0272743,-0.0137705,-0.00848575,0.0370009,0.126737,-0.0513781,-0.0222625,-0.00989343,0.0515632,0.0926045,0.0418778,0.00663134,-0.000478122,-0.0562474,0.0881263
0.532,-60,0,58.6936,20.556,3.65E-01,0.0378633,-0.0184894,-0.00146838,0.0299638,0.123472,-0.079982,-0.0356507,0.0095946,0.0779265,0.0955633,0.0364153,-0.0034795,0.00741265,-0.0518161,0.100954
0.532,-60,0,63.4349,26.5651,3.59E-01,0.0216755,-0.0202226,-0.00470843,0.0344205,0.0948686,-0.114872,-0.0367565,-0.00137551,0.111578,0.0594514,0.0279849,-0.00222523,0.000231421,-0.0446939,0.091092
0.532,-60,0,70.6303,32.0054,3.70E-01,0.010452,-0.00923384,-0.001796,0.0352625,0.0722812,-0.165235,-0.0402391,-0.00873955,0.150849,0.0692274,0.0260369,-0.000436925,-0.00930193,-0.0369106,0.132868
0.532,-60,0,80.0258,-23.9625,4.31E-01,0.0123258,0.0360703,0.0220037,0.0364095,0.192222,0.275984,-0.0175633,0.0281338,-0.246579,0.174908,0.0800983,0.0033347,0.0801087,-0.0345341,0.237765
0.532,-60,0,71.5651,-18.4349,4.07E-01,0.0295801,0.0245715,0.0129266,0.026203,0.214227,0.180487,-0.0267149,0.000526274,-0.136665,0.176887,0.0761121,0.00134667,0.0636103,-0.0548318,0.167807
0.532,-60,0,67.2135,-12.5288,3.98E-01,0.0367789,0.0273197,-0.0015067,0.0421368,0.205993,0.11985,-0.0224699,-0.00374962,-0.0793875,0.179443,0.0643175,0.00317284,0.0437816,-0.0552,0.166125
0.532,-60,0,64.8959,-6.34019,3.89E-01,0.0399586,0.00714061,-0.00245634,0.0449003,0.226114,0.0629108,-0.028547,-0.00396472,-0.0357824,0.185337,0.0598301,-0.00800654,0.0411223,-0.0586218,0.140605
0.532,-60,0,64.1581,3.53E-15,3.92E-01,0.0415867,-0.0021204,0.00580327,0.0511438,0.224441,0.00887488,-0.034544,0.000980854,0.00409509,0.180646,0.0555043,0.0115654,0.0227665,-0.0628856,0.144338
0.532,-60,0,64.8959,6.34019,3.85E-01,0.0197307,-0.00701507,-0.00316294,0.0267232,0.192622,-0.0455593,-0.0349523,-0.00449338,0.0569669,0.172084,0.0504526,-0.00360974,0.0159284,-0.0651175,0.130921
0.532,-60,0,67.2135,12.5288,3.83E-01,0.0239732,-0.00937003,0.000746985,0.0423384,0.190818,-0.0842141,-0.0285462,-0.00208571,0.0933762,0.1586,0.0525708,-0.00811738,0.00901217,-0.0507951,0.126309
0.532,-60,0,71.5651,18.4349,3.93E-01,0.020161,-0.020359,0.0048334,0.0241132,0.180398,-0.138399,-0.0314476,-0.00910704,0.140128,0.169337,0.0291161,-0.000552422,0.00575232,-0.0569368,0.166963
0.532,-60,0,80.0258,23.9625,4.09E-01,0.00692304,-0.0204236,0.000647785,0.0268721,0.167633,-0.231929,-0.022714,-0.00194179,0.215946,0.135007,0.0185138,0.00394626,-0.000761343,-0.0224474,0.199422
0.532,-75,0,80.0258,-156.038,2.85E-01,-0.0229722,-0.00289681,-0.00727908,-0.0223013,0.0838885,0.0678539,0.00560078,-0.0230676,0.0526956,-0.0774896,-0.0163486,0.00500863,-0.0118309,0.0103734,-0.0296548
0.532,-75,0,71.5651,-161.565,2.90E-01,-0.00788588,0.00793758,-0.000447384,-0.0128975,0.0695488,0.0280442,0.00298403,-0.00653075,0.0339555,-0.0742527,-0.0103835,0.0109542,-0.00833995,0.00687321,-0.0247776
0.532,-75,0,67.2135,-167.471,2.96E-01,0.00305931,-0.00396768,0.00857571,-0.000103376,0.0855024,0.0241557,-0.00541555,0.00219086,0.011325,-0.0829401,-0.0103347,-0.000867888,-0.00284346,0.00824255,-0.0303348
0.532,-75,0,64.8959,-173.66,2.89E-01,-0.0101448,-0.00186258,-0.00411536,-0.0133019,0.0775019,0.0124917,-0.00635501,-0.00735213,0.00565684,-0.0808677,-0.00897685,0.0023199,0.00170711,0.0100945,-0.022748
0.532,-75,0,64.1581,180,2.89E-01,-0.0106832,-0.00744527,-0.00427777,-0.0100628,0.0791329,0.00303168,0.0023736,0.00686383,-0.00732658,-0.0681255,-0.00529219,-0.0025235,0.0020648,0.00112271,-0.0181679
0.532,-75,0,64.8959,173.66,2.87E-01,-0.0205298,-0.000936456,0.00717344,-0.0107791,0.0793443,-0.0166402,-0.00153432,-0.00427173,-0.00908068,-0.0670737,-0.00192951,0.00170036,-0.000907146,0.0131638,-0.0203533
0.532,-75,0,67.2135,167.471,2.87E-01,-0.00587417,-0.00577982,0.00995604,-0.0104055,0.0772247,-0.0167519,-0.0146566,0.00757812,-0.0219654,-0.0664052,-0.00370655,0.000867127,-0.0105298,0.0116612,-0.0217715
0.532,-75,0,71.5651,161.565,2.90E-01,-0.0142952,-0.0169004,0.0129552,-0.00836451,0.0626797,-0.0326285,-0.00278189,0.00657102,-0.0327682,-0.0723296,-0.00541675,0.0127904,0.00565653,0.00627091,-0.0246849
0.532,-75,0,80.0258,156.038,2.95E-01,-0.01149,0.00386709,0.0121786,-0.00246997,0.0824777,-0.0554842,-0.00470313,0.0122666,-0.0687316,-0.0754492,-0.00662404,-0.00287168,-0.0160221,0.00418049,-0.0279557
0.532,-75,0,70.6303,-147.995,2.85E-01,-0.00327171,0.00278401,-0.00750476,-0.0140055,0.0560101,0.0534186,0.00603242,-0.00563885,0.0519166,-0.0518802,-0.00758972,0.00529903,0.00324074,0.0144401,-0.0233829
0.532,-75,0,63.4349,-153.435,2.84E-01,-0.0033328,-0.000377606,-0.00580101,-0.00763601,0.0482719,0.0303899,0.00587398,-0.00712769,0.0280355,-0.0496293,-0.0109992,0.000738572,0.00252496,0.00615155,-0.0188073
0.532,-75,0,58.6936,-159.444,2.83E-01,-0.00536266,0.000226864,-0.00598259,-0.0108,0.0547973,0.0224731,-0.00643206,-0.0116753,0.0257005,-0.0552239,0.00139295,-0.000803712,-0.00432747,-0.00412644,-0.0133698
0.532,-75,0,55.5501,-165.964,2.82E-01,-0.00430877,-0.00222625,0.00263083,-0.00134867,0.052599,0.0194902,-0.00560993,-0.00526062,0.017481,-0.0562136,-0.0117276,0.0036992,-0.0074442,0.000477499,-0.0154429
0.532,-75,0,53.7288,-172.875,2.82E-01,-0.00709186,-0.000386418,0.00773299,-0.00766244,0.0486606,0.011756,0.00057134,0.000172706,0.00806069,-0.0541374,-0.00635875,0.0044439,-0.00262581,0.000995973,-0.0178336
0.532,-75,0,53.1301,180,2.78E-01,0.00194809,-0.00536423,-0.00416299,-0.00666541,0.0468574,-0.000734244,-0.00389384,-0.00318074,-0.0024355,-0.0496121,-0.000779283,0.00214185,0.00142138,0.00168265,-0.0163586
0.532,-75,0,53.7288,172.875,2.79E-01,-0.00692727,-0.0023625,0.0019962,-0.00733784,0.053257,-0.00367738,-0.0090412,5.97E-05,-0.00726544,-0.04719,0.00190799,-0.00584847,-0.00271013,-0.00303452,-0.0166166
0.532,-75,0,55.5501,165.964,2.79E-01,-0.00388477,-0.00442601,0.0057327,-0.00160238,0.0502478,-0.00744523,-0.00624024,0.00765156,-0.0176775,-0.0486134,0.000646155,0.00504454,-0.00421397,0.00289253,-0.0181143
0.532,-75,0,58.6936,159.444,2.80E-01,9.90E-05,-0.00802889,0.00784129,0.00255412,0.0514543,-0.0152703,-0.00387501,0.0104548,-0.0249817,-0.0489823,-0.00550905,0.00304191,-0.00543404,-0.00078384,-0.0109385
0.532,-75,0,63.4349,153.435,2.82E-01,-0.00435292,-0.0102439,0.0134071,-0.00185854,0.0464968,-0.0283735,-0.00651183,0.00724907,-0.0294544,-0.0541561,-0.00329866,0.000307161,-0.00747583,-0.000579369,-0.0156332
0.532,-75,0,70.6303,147.995,2.85E-01,-0.0150447,-0.011945,5.84E-05,-0.0151478,0.0454559,-0.0388464,-0.0192061,0.0129565,-0.0482728,-0.0474661,0.00173611,-0.00144643,-0.00239228,0.00738051,-0.010966
0.532,-75,0,81.8699,-135,2.83E-01,-0.0177638,0.018721,-0.0080802,-0.00695866,0.0122315,0.0596501,0.012926,-0.0206123,0.0912286,-0.0331248,-0.0204083,0.000574852,-0.00431867,0.0220004,0.00150675
0.532,-75,0,67.2135,-139.399,2.85E-01,-0.0228711,0.0143766,-0.00334329,-0.00697778,0.0373755,0.0479388,0.0121861,-0.0191219,0.0531194,-0.0421566,-0.00223808,-0.00117027,0.0104064,0.0112635,-0.0194255
0.532,-75,0,59.3427,-144.462,2.82E-01,-0.00990847,0.00591564,-0.00207281,-0.011076,0.042811,0.0345931,0.00705645,-0.014302,0.0385173,-0.041889,-0.00206141,4.51E-05,0.0114129,0.00212247,-0.00899927
0.532,-75,0,53.7288,-150.255,2.80E-01,-0.0144374,0.0107742,-0.000689628,-0.00166526,0.0409916,0.0244239,-0.0041906,-0.00757526,0.0229341,-0.0453683,0.00621954,-0.00295021,0.00338121,0.00927369,-0.0155277
0.532,-75,0,49.6034,-156.801,2.78E-01,-0.00732005,-0.00222225,-0.00740866,-0.00215787,0.0411937,0.0151875,-0.00414242,-0.00313114,0.0187803,-0.0479345,-0.00617755,0.00225203,-0.00188515,0.00423539,-0.00800188
0.532,-75,0,46.7199,-164.055,2.79E-01,-0.00778565,-0.00104636,-0.00685706,-0.00108803,0.0421609,0.0119263,-0.00257639,-0.00440803,0.0162343,-0.0437207,0.000744503,-0.00299168,-0.000225634,-0.00149211,-0.00903072
0.532,-75,0,45,-171.87,2.77E-01,-0.00648731,-0.00159633,-0.00185613,0.00307167,0.0463837,0.00512716,-0.0030973,0.00337955,-0.00689239,-0.0445538,-0.00773462,0.00164017,0.00290203,0.00341113,-0.0153191
